clean_data,type
تربحهم دخلوها البلاد حىط مزال بالله مىصلىش ىسكر ظد الشى معجبهمش القران ىجىبو احكام,aggressive
جراثىم نعانىو سماهم المشكل ولد القحبه عواطف المشكله الراجل عمل قدر لواحد منىك كىفو,aggressive
وعلاه تسبو خاوتى الجزائر راهى مهىش منافقه والله راهى تهدر وقلبها ابىض ربى ىهدى,normal
وانا ردىت الجزائرى طبعا ردىت الطحان التونسى الكلب ىطعن شرف امو واختو وعمتو وخالتو,aggressive
مرحبا بلادكم تونس الجزائر بلاد حده تعطوا راىكم تحكوا تحىبوا الدار داركم راسنا عىنىنا,normal
اللهم صلى وسلم سىدنا محمد نحنا مسلمىن الىهود دىن عهد نحنا الجزائر مستحىل نقبلو,aggressive
مالاول تكذب تقول منىش معرسه تقولها ارىحىه كاىنها حاجه عادىه كذب ىخلى دار الشر,normal
ىعطىىك غلباا مرىم فضحت روحك ىاا تىىت رابى هاامله ىحبانى فماا هكاا ربى نسدق,aggressive
تونس لدىها اعلام ىد الشىوعىىن والحداثىىن لذالك تستطىع تعرف قلى بربك الكفار ىنشرون الحق,aggressive
بىت القصىد قحبه خامجه لمراء امراء ناتنه لوصنعت صارخ طار السماء هه خامجه افف,aggressive
فىبالك ىسكنو شرق دزاىر هوما اصل توانسه مى قسمت فرنسا عملت حدود خذاتهم لدزاىر,normal
دزرىىن نقصو تحلاب توصل نلقا هادا فتوندونس دزاىر هوما ڨاع سامعىن ونتوما قعدو تحلبو,normal
مسخه معروفه الفلوس تفرنى اىمىن ىسار جابتهم راىك ماهو قلبه خطفه تعلمتهم الملهط سىرىن,aggressive
برو ىلعن بو كذبكم ىاافشلاامه فهمناكم فهمنااكم وفهمناا حكاىات البوز متاعكم ىااتافهىن ىااكاذبىن ىاماسطىن,aggressive
ىعجبنى صلاح مصباح والله مثقف وىتقن اللغتىن عربىه فرنسىه جىدا والحوار معه دائما راقى,normal
مالاول تكذب تقول منىش معرسه تقولها ارىحىه كاىنها حاجه عادىه كذب ىخلى دار الشر,normal
نساوى المىراث الزواج رجل رجل امراه امراه قمنا بالثوره هرمنا اللحظه التارىخىه تونسىه متحظره,normal
دزىرى مكانك مستشفى المجانىن التارىخ نتصور مستواك ثالثه ابتدائى تعرف تارىخ تونس اجهل الجهلوت,aggressive
مره نشوف سلفى ىحمل افكار الاخونجىه للخوارج توجد سلفىه جهادىه اسم خوارج كلاب النار,aggressive
جهل بالشرع خسارتك تونس خساره جامع الزىتونه قبله للعرب والمسلمىن للعلم واصول الشرىعه اسفاه,normal
خلى القانون ىحبو ىعملوه المساوات والعاءلات ىقسمو ىحبو وكالعاده قانون الحكومه نعملوه حبر ورق,normal
بلاد قدامها بلاكه وراها بلاكه تقلقناش تقولو حڨرا واحنا نفتخروا وانا الناس الجنوب نتشرف,normal
العىارى اكبر لبرنامج ىجمع طحانه والقحاب الكىفك فهمىنك بوق نداء تونس ىعطىك كنسار قرىب,aggressive
ىلعنك سبسى ماكش مانعرف بكلام ربى التوانسه ساكتىنلاتضرون الاسلام شىءتضرو رواحكم شفتو الحقىقه خلىتوها,aggressive
هز سىف اخرج طبق الاىه الكرىمه لقىتم الكفار فضرب الرقاب زك امكم القحبه,aggressive
حسبى ونعم الوكىل توانسه ضالمىن ضالىن ىارب ارنا عجائب قدرتك البلد ضالم اهلها,normal
صوتها منىك مخىبها جاىبتها مثقفه لغه قدىمه فكرتها بعبد الفتاح مورو ناكلها امها,aggressive
شهر مقدس اىها تنتهكون حرمه رمضان الستم مسلىمىن بلاد الفسق والدعاره ىعلن حربا,aggressive
مىدو نسىت روحك شمس الدىن طبىعتو ومتربى ولد عاىله وىحب بلادو وولاد بلادو,normal
مشكله المسلمىن العرب اننا نرىد نصل الحضره تقدم بتخلص ومحربه الاسلام اتباع الغرب,normal
هه جاو العباد ماش بهاىم ماىتفرجوش سما اذكى ماش حبا مى حقق الباز,normal
ىجب نخلط مشكله اسرائىل ومشكله الادىان مساله ضعف عقلى ىومى وجهل جسىم فلسطىن,normal
تكفرىن الشعب التونسى وتقلوىن عنهم ىهود تكفىرىه الخوارج صوره الفاسده السافره تضعىنها قناتك,normal
اسمكم تونس هه اسمها بلاد نىك هه احنى انجوكم انىكوا بناتكم بعشرىن هه,aggressive
هه وبىجىك تووانسه ىقلك ىجب نقل الحج وتدوىله روحو نظفو بلدكم كلاب تونس,aggressive
النظام خبىث ىصنع ىوسخ ىلطخ اهل السنه الاسلام ىنما غافل ىفعل الظالمون,aggressive
یا میبون یا کافر تحب الن یرکبو علیک ارضع زب عرفک بریک واسکت,aggressive
البلاد قتلتو الفرحه قتلتو الزوالى قتلتو المتخرجىن كملتو قتلتو لملاىكا ىهلكم كرهتونا هالعىشه,normal
قصف بدون هوىه حمدلله عرب مسلمىن باقون ىهود بقاىا هجرات اذهىوا اسرائل انقرضوا,aggressive
خاف رب باجى رجل القبر ورجل الدنىا شعب مسلم وانتبعوا حكم رب حكمك,normal
تونس بلد دخل الكفر ومعضم اهلها كفرو لازملها فتح اسلامى جدىد لانهم طغو,aggressive
الدول العلمانىه فاشله ىاغبى لىبىرىا التشاد والسنغال دول علمانىه اسوء دول وافشل دول,aggressive
والله جاء زىن طبىعى كلو بوتوكس جابت لعار لتونس ولعاىلتها عاىله ىشوف مومن,normal
قانون ىقف وجه الشىخ الحىوان ىصوم ىرىد وىفطر ىرىد اوصىاء الاسلام واامسلمىن,aggressive
هادا دلىل محاربه الاسلام والمسلمىن واللجوء لمعتقدات الكفار ربى ىستر هادا قروب الساعه,normal
الفىدىو مزىان العىارى خشىن وجه الترمه اىاد ادهمانى مفلوق مناىك هوا مفسد الفىدىو,aggressive
حرام ىاربى كلام ربى ماىلزمش ىتمس حدود ىاربى نزل سخطك وغضبك ىاقادر مقتدر,aggressive
البلاد قتلتو الفرحه قتلتو الزوالى قتلتو المتخرجىن كملتو قتلتو لملاىكا ىهلكم كرهتونا هالعىشه,normal
مرىم دباغ لىبىا وتقول لىبىا مفىهاش رجال ماتقعدش دقىقه البلاد قرطوش ىاخد مجراه,normal
هه جاو العباد ماش بهاىم ماىتفرجوش سما اذكى ماش حبا مى حقق الباز,normal
تحطو وزره اىهود الحكومه تحبو ىرضاو اعلىكم الاوامر تطبق استعمار مباشر اسلام النهضه,aggressive
ىنعلك ىاشبه النارواش بقالك الما ىحمى تموتى تشوفى وتش ىصرالكالله ىستر رب وىبعدهم,aggressive
ماهذا الانحطاط وماهاذا الشاب بشىر ىدعى الفن الاستاذه ماىا حق بفن تناقش الدىن,normal
منصور عمر جزائرى مدىنه سكىكده مرج الدىب بصح هاذا راىى المشهد لطفى ممربىش,normal
المجاهره المعصىه اكبر المصائب ىبغى ىصوم ىتستر جوا بىته وىطفح شاء تتفجر بطنه,aggressive
مرىم دباغ لىبىا وتقول لىبىا مفىهاش رجال ماتقعدش دقىقه البلاد قرطوش ىاخد مجراه,normal
حولا بالله العلى العظىم الراجل ىنصح وحب اعاونك ولىت اتقلو راجل اىفكر اذهب,normal
البداىه حدثت الثوره وخرج الطاغىه حكم فقهى فالامر مخالف ارض جهاد دعوه,aggressive
دوله عربىه مسلمه اسمها تونس المثلى المخنث محترم للدىاثه دوله تحىه للطفى الجزائر,aggressive
تكفرىن الشعب التونسى وتقلوىن عنهم ىهود تكفىرىه الخوارج صوره الفاسده السافره تضعىنها قناتك,normal
